Unnamed: 0,brand,model,vehicle_age,km_driven,fuel_type,transmission_type,mileage,engine,selling_price,model_start_year
2910,Renault,KWID,5,35000,Petrol,Manual,25.17,800,250000,2015
1448,Hyundai,Creta,3,35000,Diesel,Manual,20.5,1600,1300000,2015
6854,Datsun,GO,5,40000,Petrol,Manual,20.63,1200,335000,2014
7877,Tata,Tiago,3,80000,Petrol,Manual,23.84,1200,360000,2016
2916,Mahindra,Scorpio,5,56000,Diesel,Manual,15.4,2500,875000,2002
11661,Ford,Ecosport,3,28000,Diesel,Manual,23.0,1500,811000,2013
7011,BMW,X3,8,37000,Diesel,Automatic,16.09,2000,2375000,2007
12722,Skoda,Rapid,5,39000,Petrol,Automatic,14.3,1600,625000,2011
13649,Tata,Safari,10,35000,Diesel,Manual,13.93,2200,675000,1998
10089,Renault,Duster,8,58327,Diesel,Manual,19.01,1500,415000,2012
2463,Maruti,Vitara,4,39100,Diesel,Manual,24.3,1250,790000,2016
2930,Honda,City,2,20000,Petrol,Automatic,18.0,1500,1125000,1998
7881,Maruti,Alto,4,10000,Petrol,Manual,24.7,800,321000,2000
12343,Honda,City,7,98000,Diesel,Manual,26.0,1500,595000,1998
4641,Skoda,Rapid,6,77000,Diesel,Manual,21.14,1500,680000,2011
11861,Hyundai,i20,7,35144,Petrol,Manual,18.6,1200,525000,2008
7616,Honda,City,4,61000,Diesel,Manual,26.0,1500,870000,1998
7803,Maruti,Swift Dzire,12,56000,Petrol,Manual,17.5,1300,325000,2008
9589,Honda,Amaze,4,32000,Petrol,Manual,17.8,1200,495000,2013
8835,Mahindra,XUV500,8,40000,Diesel,Manual,15.1,2200,850000,2011
2828,Volkswagen,Polo,6,52000,Petrol,Automatic,17.21,1200,699000,2010
798,Maruti,Celerio,7,9000,Petrol,Automatic,23.1,1000,360000,2014
4227,Toyota,Innova,5,44236,Diesel,Manual,12.99,2500,1611000,2005
558,Volkswagen,Vento,9,81000,Diesel,Manual,20.54,1600,465000,2010
9708,Maruti,Swift,8,99426,Diesel,Manual,22.9,1250,353000,2005
4090,Maruti,Wagon R,9,109000,"Others (CNG,LPG)",Manual,14.4,1000,260000,1999
6333,Ford,Ecosport,5,175000,Diesel,Manual,22.77,1500,680000,2013
7913,Mahindra,KUV100,3,65000,Petrol,Manual,18.15,1200,300000,2016
5588,Maruti,Swift,9,87000,Diesel,Manual,22.9,1250,450000,2005
11593,Honda,Amaze,3,26718,Diesel,Manual,24.7,1500,935000,2013
5370,Maruti,Ciaz,3,24300,Diesel,Manual,28.09,1250,800000,2014
8185,Maruti,Wagon R,8,16000,Petrol,Manual,20.51,1000,299000,1999
15316,Maruti,Wagon R,15,60000,Petrol,Manual,18.9,1000,80000,1999
7066,Maruti,Alto,6,45000,Petrol,Manual,24.7,800,265000,2000
619,Mahindra,Thar,6,27000,Diesel,Manual,16.55,2500,800000,2010
6195,Hyundai,i20,4,30000,Petrol,Manual,18.6,1200,630000,2008
12746,Hyundai,Grand,6,10000,Petrol,Manual,18.9,1200,450000,2013
13540,Maruti,Swift Dzire,5,90000,Diesel,Automatic,26.59,1250,715000,2008
14266,Hyundai,i10,13,78000,Petrol,Manual,19.81,1100,260000,2007
13110,Skoda,Rapid,2,35000,Diesel,Automatic,21.72,1500,1000000,2011
12193,Skoda,Superb,5,59000,Petrol,Automatic,14.67,1800,1850000,2004
6386,Hyundai,Grand,5,30000,Petrol,Manual,18.9,1200,420000,2013
8850,Tata,Safari,3,60000,Diesel,Manual,14.1,2200,1100000,1998
5224,Maruti,Swift Dzire,8,73000,Diesel,Manual,23.4,1250,580000,2008
12762,Volkswagen,Polo,6,32000,Petrol,Manual,16.2,1200,615000,2010
2486,Hyundai,i20,8,28000,Petrol,Manual,18.5,1200,425000,2008
14819,Tata,Nexon,2,10000,Petrol,Automatic,17.0,1200,700000,2017
9922,Hyundai,Creta,3,73249,Diesel,Manual,21.38,1400,865000,2015
3009,Volkswagen,Vento,10,84000,Petrol,Manual,15.04,1600,260000,2010
2249,Toyota,Innova,4,100000,Diesel,Automatic,11.36,2800,1575000,2005
10878,Maruti,Vitara,4,70000,Diesel,Manual,24.3,1250,700000,2016
10146,Hyundai,i20,6,55000,Petrol,Manual,17.19,1200,525000,2008
3251,Volkswagen,Polo,5,60000,Petrol,Automatic,17.21,1200,690000,2010
4436,Maruti,Alto,4,60000,Petrol,Manual,22.74,800,310000,2000
8814,Toyota,Innova,9,165000,Diesel,Manual,12.8,2500,850000,2005
11691,Renault,Duster,7,63000,Diesel,Manual,19.01,1500,591000,2012
1175,Honda,City,4,49000,Petrol,Automatic,17.4,1500,970000,1998
6346,Skoda,Rapid,3,35000,Diesel,Automatic,21.66,1500,1090000,2011
14665,Maruti,Swift Dzire,7,90000,Diesel,Manual,19.3,1250,410000,2008
9697,Audi,A4,7,85000,Diesel,Automatic,17.11,2000,1450000,2008
14787,Volkswagen,Vento,9,56527,Petrol,Manual,15.04,1600,500000,2010
6580,Ford,Figo,9,98398,Diesel,Manual,20.0,1400,200000,2010
2039,Renault,Duster,8,39000,Diesel,Manual,19.01,1500,450000,2012
2363,Toyota,Innova,7,34000,Diesel,Manual,12.99,2500,1195000,2005
11119,Honda,Amaze,6,68000,Diesel,Manual,25.8,1500,400000,2013
2651,Hyundai,i20,4,24000,Diesel,Manual,22.54,1400,750000,2008
11518,Honda,City,4,55000,Petrol,Manual,17.0,1500,745000,1998
12199,Hyundai,i20,3,9300,Petrol,Manual,18.6,1200,675000,2008
12884,Maruti,Alto,5,50000,Petrol,Manual,22.74,800,250000,2000
3872,Maruti,Swift,5,49000,Petrol,Manual,21.21,1200,490000,2005
14211,Hyundai,i20,4,70650,Petrol,Manual,18.6,1200,600000,2008
576,Honda,City,3,31543,Petrol,Manual,16.8,1500,875000,1998
1315,Hyundai,Creta,5,10000,Petrol,Manual,15.29,1600,1000000,2015
9326,Toyota,Innova,4,65000,Diesel,Automatic,11.36,2800,1430000,2005
11135,Hyundai,i20,10,60000,Petrol,Manual,17.0,1200,245000,2008
1020,Hyundai,Elantra,6,65000,Diesel,Automatic,19.5,1600,795000,2004
7285,Maruti,Wagon R,5,63554,Petrol,Manual,20.51,1000,350000,1999
6737,Hyundai,i20,3,18800,Diesel,Manual,22.54,1400,790000,2008
8750,Maruti,Swift,7,67067,Diesel,Manual,28.4,1250,425000,2005
11929,Honda,Jazz,6,63000,Petrol,Manual,18.7,1200,485000,2009
13510,Ford,Figo,6,120000,Diesel,Manual,20.0,1400,280000,2010
13866,Maruti,Ertiga,5,86000,Diesel,Manual,24.52,1250,700000,2012
13531,Maruti,Wagon R,5,18307,Petrol,Automatic,20.51,1000,415000,1999
5214,Maruti,Alto,9,67000,Petrol,Manual,18.9,800,245000,2000
12980,Honda,City,2,9000,Diesel,Manual,25.6,1500,1300000,1998
1601,Maruti,Celerio,4,25000,Petrol,Automatic,23.1,1000,500000,2014
12218,Hyundai,i20,6,81465,Petrol,Manual,18.6,1200,490000,2008
9571,Honda,City,7,59000,Diesel,Manual,25.1,1500,550000,1998
12603,Volkswagen,Polo,5,39000,Diesel,Manual,20.14,1500,550000,2010
12561,Maruti,Swift Dzire,4,50000,Diesel,Automatic,28.4,1250,850000,2008
11409,Maruti,Wagon R,10,57000,"Others (CNG,LPG)",Manual,26.2,1000,210000,1999
7962,Maruti,Celerio,3,15000,Petrol,Manual,23.1,1000,425000,2014
10932,Maruti,Swift Dzire,9,120000,Diesel,Manual,19.3,1250,325000,2008
14447,Hyundai,Verna,9,58000,Diesel,Manual,22.32,1600,619000,2006
6721,Hyundai,i10,9,70000,Petrol,Manual,20.36,1200,250000,2007
14513,Skoda,Rapid,7,65000,Petrol,Manual,15.0,1600,575000,2011
1894,Tata,Tiago,3,42000,Diesel,Manual,27.28,1050,495000,2016
12638,Maruti,Swift Dzire,8,80000,Diesel,Manual,23.4,1250,475000,2008
7989,Maruti,Wagon R,3,40000,Petrol,Manual,20.51,1000,375000,1999
6219,Maruti,Swift Dzire,3,40000,Diesel,Manual,28.4,1250,760000,2008
11932,Maruti,Swift Dzire,3,28229,Diesel,Automatic,28.4,1250,799000,2008
14517,Skoda,Octavia,3,63500,Diesel,Automatic,19.5,2000,1950000,2001
15299,Hyundai,Verna,13,11400,Diesel,Manual,22.32,1600,170000,2006
10867,Ford,Ecosport,7,43000,Diesel,Manual,22.7,1500,540000,2013
10301,Maruti,Ertiga,2,22000,Diesel,Manual,24.52,1250,1050000,2012
1115,Maruti,Swift,9,62000,Diesel,Manual,22.9,1250,349000,2005
7274,Honda,City,6,45000,Diesel,Manual,25.1,1500,575000,1998
6565,Ford,Ecosport,7,49000,Diesel,Manual,22.7,1500,649000,2013
13405,Maruti,Celerio,5,48129,"Others (CNG,LPG)",Manual,31.79,1000,411000,2014
1177,Tata,Tiago,3,68000,Diesel,Manual,27.28,1050,381000,2016
14353,Hyundai,Creta,3,40000,Diesel,Manual,19.67,1600,1275000,2015
2195,Honda,Jazz,4,19000,Petrol,Automatic,19.0,1200,735000,2009
1454,BMW,X3,9,200000,Diesel,Automatic,16.09,2000,1500000,2007
9760,Maruti,Swift,13,63248,Petrol,Manual,16.1,1200,170000,2005
3006,Maruti,Ciaz,3,41000,Petrol,Automatic,19.12,1400,895000,2014
333,Ford,Ecosport,2,15000,Petrol,Manual,18.1,1000,1000000,2013
6739,Maruti,Alto,5,42540,Petrol,Manual,22.74,800,290000,2000
13577,Maruti,Wagon R,3,27823,"Others (CNG,LPG)",Manual,32.52,1000,425000,1999
2857,Maruti,Swift Dzire,5,45000,Diesel,Automatic,26.59,1250,695000,2008
11480,Hyundai,Verna,9,94892,Diesel,Manual,22.32,1600,310000,2006
11026,Maruti,Swift Dzire,6,79000,Diesel,Manual,19.3,1250,425000,2008
10393,Maruti,Swift,7,55000,Diesel,Manual,28.4,1250,360000,2005
7428,Maruti,Alto,6,50000,Petrol,Manual,22.74,800,250000,2000
12654,Maruti,Swift Dzire,6,19238,Petrol,Manual,20.85,1200,490000,2008
4361,Hyundai,Verna,8,87000,Diesel,Automatic,19.08,1600,595000,2006
202,Maruti,Baleno,4,25000,Petrol,Manual,21.4,1200,590000,2015
13330,Honda,City,13,120000,Petrol,Manual,17.7,1500,400000,1998
11436,Honda,Amaze,3,38000,Petrol,Manual,17.8,1200,600000,2013
9172,Hyundai,Grand,7,55000,Diesel,Manual,24.0,1200,375000,2013
2149,Hyundai,i20,8,80000,Petrol,Manual,18.5,1200,400000,2008
7523,Maruti,Swift Dzire,4,19000,Petrol,Manual,21.21,1200,650000,2008
10840,Hyundai,i20,4,23082,Petrol,Manual,18.6,1200,625000,2008
855,Maruti,Swift,9,120000,Diesel,Manual,22.9,1250,500000,2005
192,Honda,City,7,86113,Petrol,Manual,17.4,1500,550000,1998
2091,Maruti,Swift Dzire,7,90000,Diesel,Manual,23.4,1250,580000,2008
3112,Maruti,Vitara,4,38000,Diesel,Manual,24.3,1250,800000,2016
13075,Hyundai,i20,6,48000,Diesel,Manual,22.54,1400,635000,2008
25,Maruti,Swift Dzire,6,90000,Diesel,Manual,26.59,1250,600000,2008
15003,Mercedes-Benz,C-Class,9,65000,Petrol,Automatic,11.7,1800,1225000,2001
9892,Hyundai,Grand,4,21000,Diesel,Manual,24.0,1200,455000,2013
5753,Hyundai,Venue,2,40000,Diesel,Manual,23.7,1500,1080000,2019
8461,Hyundai,Verna,6,27500,Petrol,Manual,17.7,1500,490000,2006
767,Mercedes-Benz,E-Class,4,48000,Diesel,Automatic,16.1,1950,3750000,1996
512,Honda,City,10,119000,Petrol,Manual,17.0,1500,400000,1998
4409,Maruti,Alto,7,35000,Petrol,Manual,23.95,1000,213000,2000
14549,Hyundai,Santro,14,80000,Petrol,Manual,17.8,1100,110000,1998
14490,Maruti,Wagon R,2,22000,"Others (CNG,LPG)",Manual,26.6,1000,517000,1999
3526,Hyundai,i20,3,70000,Diesel,Manual,22.54,1400,920000,2008
13293,Maruti,Eeco,4,48000,"Others (CNG,LPG)",Manual,15.1,1200,421000,2010
6616,Mercedes-Benz,E-Class,11,78000,Diesel,Automatic,14.21,2100,1100000,1996
10949,Hyundai,Verna,8,74000,Petrol,Manual,17.01,1600,425000,2006
3734,Maruti,Baleno,5,15068,Petrol,Manual,21.4,1200,560000,2015
1935,Hyundai,i20,10,23000,Petrol,Manual,18.5,1200,340000,2008
14968,Mahindra,Scorpio,7,155000,Diesel,Manual,12.05,2200,590000,2002
14406,Maruti,Alto,1,7000,Petrol,Manual,22.05,800,365000,2000
6486,Maruti,Swift,9,35000,Petrol,Manual,18.6,1200,395000,2005
10805,Honda,Amaze,6,25000,Petrol,Manual,18.0,1200,390000,2013
3725,Maruti,Baleno,4,13355,Petrol,Manual,21.4,1200,565000,2015
15197,Renault,KWID,5,39920,Petrol,Manual,25.17,800,335000,2015
5568,Maruti,Alto,4,40000,Petrol,Manual,23.95,1000,306000,2000
2017,Maruti,Swift Dzire,4,81000,Petrol,Manual,20.85,1200,625000,2008
2553,Toyota,Innova,15,110000,Diesel,Manual,12.8,2500,390000,2005
11678,Hyundai,Grand,6,100000,Petrol,Manual,18.9,1200,400000,2013
2097,BMW,5,5,30000,Petrol,Automatic,14.04,2000,3000000,2007
3564,Mahindra,Bolero,13,15000,Diesel,Manual,13.6,2500,250000,2000
6756,Mahindra,Bolero,4,73000,Diesel,Manual,15.96,2500,775000,2000
10887,Hyundai,Grand,7,41000,Petrol,Manual,18.9,1200,355000,2013
12520,Honda,City,14,90000,Petrol,Manual,16.9,1500,275000,1998
11613,Honda,Amaze,7,92500,Diesel,Manual,25.8,1500,300000,2013
13755,Maruti,Wagon R,5,14000,Petrol,Manual,20.51,1000,440000,1999
12986,Maruti,Swift,3,45000,Petrol,Automatic,22.0,1200,645000,2005
13008,Hyundai,Santro,13,80000,Petrol,Manual,17.92,1100,120000,1998
11330,BMW,5,7,44000,Diesel,Automatic,18.12,2000,2025000,2007
3496,Honda,Jazz,4,27826,Petrol,Automatic,19.0,1200,725000,2009
9254,Mahindra,Scorpio,2,41000,Diesel,Manual,16.36,2200,1175000,2002
5897,Hyundai,i10,10,94000,Petrol,Automatic,16.95,1200,365000,2007
14258,Volkswagen,Polo,3,26193,Petrol,Automatic,17.21,1200,972000,2010
5712,Maruti,Ertiga,2,20000,Diesel,Manual,25.47,1250,1064000,2012
1200,Ford,Endeavour,4,32000,Diesel,Automatic,10.91,3200,2550000,2003
9483,Maruti,Wagon R,3,33955,"Others (CNG,LPG)",Manual,33.54,1000,425000,1999
8257,Hyundai,i20,11,100000,Petrol,Manual,17.0,1200,190000,2008
10223,Maruti,Ciaz,3,18894,Petrol,Automatic,20.04,1500,850000,2014
3867,Hyundai,i10,10,45000,Petrol,Automatic,19.2,1200,385000,2007
4879,Mahindra,XUV500,3,23000,Diesel,Manual,15.1,2200,1600000,2011
330,Hyundai,i20,4,35000,Petrol,Manual,18.6,1200,550000,2008
3007,Maruti,Vitara,5,53085,Diesel,Manual,24.3,1250,825000,2016
13828,Renault,Duster,8,250000,Diesel,Manual,20.45,1500,550000,2012
12589,Honda,City,6,64700,Petrol,Automatic,18.0,1500,690000,1998
7310,Maruti,Vitara,3,64000,Diesel,Manual,24.3,1250,790000,2016
9918,Maruti,Wagon R,6,56931,Petrol,Manual,20.51,1000,320000,1999
6579,Honda,WR-V,3,78430,Diesel,Manual,25.5,1500,800000,2017
7761,Hyundai,Santro,11,65000,Petrol,Manual,17.92,1100,220000,1998
13632,Maruti,Wagon R,4,27500,Petrol,Manual,20.51,1000,440000,1999
9119,Honda,Amaze,4,100000,Diesel,Manual,25.8,1500,410000,2013
3521,Tata,Tiago,2,40000,Diesel,Manual,27.28,1050,665000,2016
12691,Maruti,Swift,4,47050,Petrol,Manual,21.21,1200,530000,2005
6568,Hyundai,Grand,5,65834,Petrol,Manual,18.9,1200,550000,2013
10163,Toyota,Fortuner,8,170000,Diesel,Manual,13.0,3000,1100000,2009
10272,Maruti,Swift Dzire,6,16881,Petrol,Manual,20.85,1200,525000,2008
3264,Maruti,Vitara,2,37095,Diesel,Manual,24.3,1250,895000,2016
9967,Honda,City,4,55598,Diesel,Manual,25.6,1500,1051000,1998
13024,Hyundai,i20,8,50000,Petrol,Manual,18.5,1200,425000,2008
6917,Datsun,RediGO,5,18000,Petrol,Manual,22.7,800,285000,2016
4886,Maruti,Wagon R,12,48001,Petrol,Manual,18.9,1000,219000,1999
13886,Hyundai,Grand,6,8700,Petrol,Manual,18.9,1200,475000,2013
10873,BMW,5,4,18000,Diesel,Automatic,22.48,2000,3700000,2007
10153,Hyundai,Verna,8,58000,Diesel,Manual,22.32,1600,390000,2006
9212,Toyota,Innova,6,25000,Diesel,Manual,12.99,2500,300000,2005
5980,Renault,KWID,4,34000,Petrol,Automatic,24.04,1000,395000,2015
3650,Renault,KWID,3,50000,Petrol,Manual,25.17,800,350000,2015
13548,Toyota,Camry,9,83386,Petrol,Automatic,12.98,2500,750000,2002
2286,Maruti,Swift,10,225000,Diesel,Manual,22.9,1250,325000,2005
14829,Honda,City,11,90000,Petrol,Manual,17.0,1500,300000,1998
10659,Maruti,Wagon R,2,36000,Petrol,Manual,21.79,1000,410000,1999
15029,Honda,City,6,15500,Petrol,Manual,17.4,1500,830000,1998
442,Honda,City,12,51000,Petrol,Manual,17.0,1500,275000,1998
1824,Honda,City,6,30000,Petrol,Manual,17.8,1500,510000,1998
6518,Maruti,Eeco,10,62000,Petrol,Manual,15.37,1200,350000,2010
3534,Datsun,RediGO,4,75000,Petrol,Manual,22.7,800,285000,2016
5071,Toyota,Innova,11,200000,Diesel,Manual,12.99,2500,650000,2005
2961,Toyota,Innova,6,199253,Diesel,Manual,12.99,2500,1151000,2005
3755,Honda,Jazz,4,14000,Petrol,Automatic,18.2,1200,680000,2009
14269,Toyota,Innova,11,120000,Diesel,Manual,12.8,2500,650000,2005
14808,Hyundai,Creta,4,100000,Diesel,Manual,21.38,1400,800000,2015
1046,Maruti,Swift Dzire,4,28860,Diesel,Manual,23.4,1250,520000,2008
4934,Maruti,Swift,4,55000,Diesel,Manual,25.2,1250,545000,2005
2772,Maruti,Swift Dzire,7,94000,Petrol,Manual,19.1,1200,475000,2008
8108,Toyota,Innova,4,100000,Diesel,Manual,13.68,2400,1500000,2005
3287,Mahindra,Scorpio,13,97000,Diesel,Manual,12.05,2200,355000,2002
13753,Volkswagen,Polo,10,61000,Petrol,Manual,16.47,1200,320000,2010
12648,BMW,5,5,75000,Diesel,Automatic,22.48,2000,2600000,2007
3764,Hyundai,Verna,8,70000,Diesel,Automatic,22.32,1600,480000,2006
4985,Hyundai,i20,7,75000,Diesel,Manual,22.54,1400,499000,2008
5773,Honda,City,3,19000,Petrol,Automatic,18.0,1500,1150000,1998
5102,Maruti,Alto,3,30000,Petrol,Manual,23.95,1000,350000,2000
13710,Mahindra,Scorpio,14,92000,Diesel,Manual,10.5,2200,295000,2002
8337,Hyundai,i20,10,31280,Petrol,Manual,18.6,1200,150000,2008
7398,Maruti,Alto,11,41000,Petrol,Manual,19.7,800,160000,2000
11151,Audi,A6,5,25000,Petrol,Automatic,15.26,1800,2950000,2005
5097,Hyundai,i10,5,70038,Petrol,Manual,19.81,1100,420000,2007
3769,Tata,Safari,4,100000,Diesel,Manual,14.1,2200,900000,1998
10795,Mercedes-Benz,E-Class,9,48000,Diesel,Automatic,10.0,2150,1075000,1996
1671,Hyundai,Creta,5,20000,Diesel,Manual,19.67,1600,1000000,2015
9022,Hyundai,Creta,5,120000,Diesel,Manual,19.67,1600,875000,2015
8842,Mahindra,XUV500,4,60000,Diesel,Automatic,16.0,2200,1250000,2011
10119,Skoda,Rapid,6,68000,Diesel,Manual,20.5,1600,490000,2011
2269,Volkswagen,Vento,9,19519,Petrol,Manual,15.04,1600,347000,2010
3064,Renault,KWID,2,5000,Petrol,Manual,25.17,800,350000,2015
10646,Maruti,Alto,10,64100,Petrol,Manual,20.92,1000,210000,2000
13658,Hyundai,Verna,7,65694,Petrol,Manual,17.01,1600,510000,2006
13158,Maruti,Swift Dzire,8,46100,Petrol,Manual,19.1,1200,475000,2008
7400,Maruti,Celerio,6,50000,Petrol,Manual,23.1,1000,305000,2014
4851,Hyundai,Verna,9,100000,Diesel,Manual,22.32,1600,360000,2006
5380,Datsun,GO,5,52000,Petrol,Manual,19.44,1200,320000,2014
6462,Toyota,Innova,11,333000,Diesel,Manual,12.8,2500,415000,2005
12930,Ford,Figo,4,40000,Petrol,Manual,18.12,1200,500000,2010
1423,Volkswagen,Vento,8,56000,Petrol,Manual,15.04,1600,395000,2010
2928,Ford,Figo,5,80000,Diesel,Manual,25.83,1500,400000,2010
904,Toyota,Innova,4,50000,Petrol,Automatic,10.75,2700,1495000,2005
2492,Skoda,Octavia,6,115000,Diesel,Automatic,19.3,2000,999000,2001
12214,Maruti,Swift,8,40147,Diesel,Manual,28.4,1250,520000,2005
14079,Hyundai,Verna,3,35000,Diesel,Manual,22.0,1600,960000,2006
8106,Ford,Ecosport,6,160000,Diesel,Manual,22.77,1500,500000,2013
2794,Renault,KWID,5,51000,Petrol,Manual,21.74,1000,315000,2015
326,Hyundai,i10,11,25000,Petrol,Manual,20.36,1200,300000,2007
11786,Volkswagen,Vento,3,16000,Petrol,Manual,16.09,1600,760000,2010
5929,Ford,Aspire,3,21450,Petrol,Manual,18.16,1200,585000,2015
1068,Ford,Ecosport,7,60000,Diesel,Manual,22.7,1500,460000,2013
12350,Honda,Amaze,4,21000,Petrol,Automatic,18.1,1200,575000,2013
9258,Ford,Aspire,6,41000,Diesel,Manual,25.83,1500,490000,2015
8705,Maruti,Alto,8,46783,"Others (CNG,LPG)",Manual,30.46,800,210000,2000
9993,Hyundai,i20,5,60000,Petrol,Manual,18.6,1200,550000,2008
5139,Tata,Tiago,2,23296,Diesel,Manual,27.28,1050,575000,2016
10033,Honda,City,9,69000,Petrol,Manual,16.8,1500,390000,1998
9044,Toyota,Innova,12,120000,Diesel,Manual,12.8,2500,500000,2005
5147,Skoda,Rapid,3,24000,Diesel,Manual,21.13,1500,950000,2011
1958,Hyundai,i20,8,130000,Diesel,Manual,21.9,1400,400000,2008
12952,Maruti,Swift Dzire,10,80930,Petrol,Manual,17.5,1200,400000,2008
12349,Honda,City,5,58000,Diesel,Manual,26.0,1500,625000,1998
5807,Maruti,Baleno,3,15000,Petrol,Manual,21.4,1200,710000,2015
1349,Maruti,Ignis,3,30000,Petrol,Manual,20.89,1200,570000,2017
10330,Mahindra,XUV500,4,43000,Diesel,Automatic,16.0,2000,1195000,2011
352,Honda,City,10,55000,Petrol,Manual,17.0,1500,360000,1998
9304,Hyundai,i20,6,52900,Diesel,Manual,23.0,1400,530000,2008
1134,Honda,Amaze,4,28000,Petrol,Manual,17.8,1200,500000,2013
12651,Hyundai,Creta,6,13000,Petrol,Manual,15.29,1600,950000,2015
14247,Maruti,Celerio,6,76400,Petrol,Automatic,23.1,1000,435000,2014
6852,Tata,Safari,7,88000,Diesel,Manual,14.0,2200,465000,1998
2943,Hyundai,i20,11,90000,Diesel,Manual,23.0,1400,310000,2008
5198,Maruti,Vitara,4,26000,Diesel,Manual,24.3,1250,850000,2016
7053,Maruti,Swift Dzire,6,49000,Diesel,Manual,26.59,1250,470000,2008
5146,Maruti,Alto,8,71239,Petrol,Manual,22.74,800,260000,2000
13700,Volkswagen,Vento,9,37000,Petrol,Manual,15.04,1600,670000,2010
11618,Hyundai,i20,6,32000,Petrol,Manual,18.6,1200,550000,2008
11010,Honda,Civic,12,65000,Petrol,Automatic,12.9,1800,225000,2006
17,Toyota,Innova,8,110000,Diesel,Manual,12.99,2500,605000,2005
5441,Hyundai,Verna,5,53400,Petrol,Manual,17.01,1600,675000,2006
15162,Tata,Safari,15,70000,Diesel,Manual,13.93,3000,300000,1998
12048,Maruti,Swift Dzire,11,70000,Diesel,Manual,19.3,1250,325000,2008
7785,Renault,KWID,4,18000,Petrol,Manual,23.01,1000,265000,2015
13953,Hyundai,Verna,8,78125,Petrol,Manual,17.1,1600,450000,2006
11709,Maruti,Alto,10,60000,Petrol,Manual,20.92,1000,225000,2000
15313,Mahindra,XUV500,2,15000,Diesel,Manual,15.1,2200,1250000,2011
12925,Mahindra,XUV500,5,72000,Diesel,Manual,16.0,2200,1245000,2011
5994,Mahindra,XUV500,3,40000,Diesel,Manual,16.0,2200,1580000,2011
2055,Honda,Amaze,8,45000,Petrol,Manual,18.0,1200,350000,2013
7895,Hyundai,Grand,3,35000,Petrol,Manual,18.9,1200,500000,2013
12243,Hyundai,i20,5,57000,Petrol,Manual,17.19,1200,590000,2008
8390,Honda,Jazz,2,4065,Petrol,Manual,18.7,1200,810000,2009
10783,Hyundai,i20,9,55000,Petrol,Manual,18.5,1200,265000,2008
2202,Tata,Nexon,3,50000,Diesel,Manual,21.5,1500,725000,2017
7882,Renault,Duster,8,67000,Diesel,Manual,19.01,1500,425000,2012
12533,Maruti,Swift Dzire,6,112000,Diesel,Manual,26.59,1250,550000,2008
7357,Maruti,Swift Dzire,9,47000,Diesel,Manual,23.4,1250,371000,2008
165,Maruti,Ertiga,3,30000,Diesel,Manual,25.47,1250,410000,2012
13190,Honda,Jazz,6,40000,Diesel,Manual,27.3,1500,665000,2009
7908,Honda,City,6,45000,Petrol,Manual,17.4,1500,665000,1998
1583,Maruti,Ciaz,3,15700,Petrol,Automatic,20.28,1500,920000,2014
14934,Audi,A4,4,28049,Diesel,Automatic,18.25,2000,3100000,2008
3483,Hyundai,i20,3,54695,Diesel,Manual,21.19,1400,790000,2008
2369,Skoda,Superb,6,59000,Diesel,Automatic,17.2,2000,1250000,2004
12914,Mahindra,Scorpio,9,85000,Diesel,Manual,12.05,2200,599000,2002
6230,Datsun,GO,7,40000,Petrol,Manual,20.63,1200,200000,2014
2010,Hyundai,Grand,4,36643,Diesel,Manual,24.0,1200,555000,2013
5395,Maruti,Ertiga,9,120000,Diesel,Manual,20.77,1250,550000,2012
11527,Renault,Duster,9,66000,Diesel,Manual,19.01,1500,428000,2012
14633,Hyundai,Grand,6,21000,Petrol,Manual,18.9,1200,505000,2013
14121,Hyundai,i20,4,18000,Petrol,Manual,18.6,1200,750000,2008
6061,Honda,WR-V,4,40000,Diesel,Manual,25.5,1500,775000,2017
7198,Hyundai,i10,6,40000,Petrol,Manual,19.81,1100,325000,2007
14502,Mahindra,XUV500,6,80000,Diesel,Manual,15.1,2200,925000,2011
9095,Ford,Freestyle,3,20000,Petrol,Manual,19.0,1200,725000,2018
14735,Toyota,Innova,11,195000,Diesel,Manual,12.8,2500,480000,2005
14734,Hyundai,Grand,6,19526,Petrol,Manual,18.9,1200,540000,2013
9155,Mahindra,Thar,9,18053,Diesel,Manual,16.55,2500,436000,2010
3998,Skoda,Rapid,6,69000,Diesel,Manual,21.14,1500,555000,2011
5735,Maruti,Swift Dzire,4,32000,Diesel,Automatic,28.4,1250,785000,2008
11059,Honda,City,9,55584,Petrol,Automatic,15.6,1500,450000,1998
6291,Maruti,Swift Dzire,3,54400,Diesel,Manual,19.3,1250,580000,2008
569,Honda,City,3,31318,Petrol,Manual,17.8,1500,885000,1998
6487,Maruti,Celerio,3,5000,Petrol,Automatic,21.63,1000,535000,2014
11959,Audi,Q7,7,95000,Diesel,Automatic,12.07,3000,2250000,2006
9448,Mahindra,XUV500,2,22360,Diesel,Automatic,15.1,2200,1475000,2011
9298,Hyundai,Venue,2,31000,Diesel,Manual,23.7,1400,1090000,2019
2551,Maruti,Baleno,5,14500,Petrol,Manual,21.4,1200,560000,2015
6955,Maruti,Alto,6,42000,Petrol,Manual,23.95,1000,285000,2000
9372,Maruti,Ciaz,6,39085,Diesel,Manual,28.09,1250,525000,2014
8373,Ford,Figo,11,56000,Diesel,Manual,20.0,1400,325000,2010
